# This is a data file of potential over a plane
# Variables: N=25, Top=4, Right=1, Bottom=-4, Left=2, Front=3, Back=4, cycles=10000

# X	Y	Z	V
15	6	22	1.68075
15	6	23	1.78722
15	6	24	1.78303
15	6	25	4
15	7	0	-4
15	7	1	-1.71356
15	7	2	-1.23684
15	7	3	-0.882732
15	7	4	-0.56816
15	7	5	-0.290578
15	7	6	-0.0487131
15	7	7	0.160364
15	7	8	0.340464
15	7	9	0.495654
15	7	10	0.629905
15	7	11	0.746924
15	7	12	0.850096
15	7	13	0.942491
15	7	14	1.0269
15	7	15	1.10586
15	7	16	1.18173
15	7	17	1.25669
15	7	18	1.33278
15	7	19	1.41183
15	7	20	1.49545
15	7	21	1.58485
15	7	22	1.68034
15	7	23	1.78831
15	7	24	1.7841
15	7	25	4
15	8	0	-4
15	8	1	-1.74181
15	8	2	-1.28929
15	8	3	-0.952929
15	8	4	-0.649145
15	8	5	-0.376217
15	8	6	-0.134266
15	8	7	0.0781909
15	8	8	0.263732
15	8	9	0.425493
15	8	10	0.566798
15	8	11	0.690936
15	8	12	0.801049
15	8	13	0.900079
15	8	14	0.990764
15	8	15	1.07564
15	8	16	1.15707
15	8	17	1.23724
15	8	18	1.31815
15	8	19	1.40157
15	8	20	1.48897
15	8	21	1.58145
15	8	22	1.67913
15	8	23	1.7883
15	8	24	1.78437
15	8	25	4
15	9	0	-4
15	9	1	-1.76079
15	9	2	-1.32494
15	9	3	-1.0014
15	9	4	-0.70601
15	9	5	-0.437319
15	9	6	-0.196166
15	9	7	0.0180574
15	9	8	0.207105
15	9	9	0.373429
15	9	10	0.519843
15	9	11	0.649279
15	9	12	0.764649
15	9	13	0.868759
15	9	14	0.964273
15	9	15	1.05369
15	9	16	1.13936
15	9	17	1.22345
15	9	18	1.30791
15	9	19	1.39447
15	9	20	1.48454
15	9	21	1.57911
15	9	22	1.67823
15	9	23	1.78819
15	9	24	1.78448
15	9	25	4
15	10	0	-4
15	10	1	-1.77295
15	10	2	-1.34795
15	10	3	-1.03296
15	10	4	-0.743403
15	10	5	-0.477857
15	10	6	-0.237526
15	10	7	-0.0223081
15	10	8	0.169027
15	10	9	0.338471
15	10	10	0.488466
15	10	11	0.621675
15	10	12	0.740824
15	10	13	0.848597
15	10	14	0.947587
15	10	15	1.04025
15	10	16	1.12891
15	10	17	1.21569
15	10	18	1.30254
15	10	19	1.39113
15	10	20	1.48283
15	10	21	1.57858
15	10	22	1.67841
15	10	23	1.78862
15	10	24	1.7848
15	10	25	4
15	11	0	-4
15	11	1	-1.77974
15	11	2	-1.36081
15	11	3	-1.05063
15	11	4	-0.764353
15	11	5	-0.500535
15	11	6	-0.260552
15	11	7	-0.0445792
15	11	8	0.148313
15	11	9	0.319835
15	11	10	0.4722
15	11	11	0.607892
15	11	12	0.729509
15	11	13	0.839651
15	11	14	0.940853
15	11	15	1.03554
15	11	16	1.12599
15	11	17	1.21432
15	11	18	1.30245
15	11	19	1.39202
15	11	20	1.48437
15	11	21	1.58041
15	11	22	1.68019
15	11	23	1.79002
15	11	24	1.78557
15	11	25	4
15	12	0	-4
15	12	1	-1.78192
15	12	2	-1.36489
15	12	3	-1.05611
15	12	4	-0.770613
15	12	5	-0.506949
15	12	6	-0.266571
15	12	7	-0.0497715
15	12	8	0.144244
15	12	9	0.317063
15	12	10	0.470792
15	12	11	0.607835
15	12	12	0.730728
15	12	13	0.842032
15	12	14	0.944249
15	12	15	1.03978
15	12	16	1.13088
15	12	17	1.21966
15	12	18	1.308
15	12	19	1.39753
15	12	20	1.48957
15	12	21	1.58503
15	12	22	1.68395
15	12	23	1.79268
15	12	24	1.78695
15	12	25	4
15	13	0	-4
15	13	1	-1.77981
15	13	2	-1.36075
15	13	3	-1.05007
15	13	4	-0.76286
15	13	5	-0.497705
15	13	6	-0.256062
15	13	7	-0.0382221
15	13	8	0.156623
15	13	9	0.330077
15	13	10	0.484264
15	13	11	0.621602
15	13	12	0.744641
15	13	13	0.855945
15	13	14	0.958016
15	13	15	1.05325
15	13	16	1.1439
15	13	17	1.23204
15	13	18	1.31955
15	13	19	1.40804
15	13	20	1.49882
15	13	21	1.59278
15	13	22	1.68999
15	13	23	1.79683
15	13	24	1.78907
15	13	25	4
15	14	0	-4
15	14	1	-1.77331
15	14	2	-1.34818
15	14	3	-1.03224
15	14	4	-0.74079
15	14	5	-0.472467
15	14	6	-0.228679
15	14	7	-0.00958278
15	14	8	0.185791
15	14	9	0.35921
15	14	10	0.512939
15	14	11	0.649512
15	14	12	0.77156
15	14	13	0.881703
15	14	14	0.982473
15	14	15	1.07628
15	14	16	1.16536
15	14	17	1.2518
15	14	18	1.33744
15	14	19	1.42389
15	14	20	1.51243
15	14	21	1.60397
15	14	22	1.69858
15	14	23	1.80265
15	14	24	1.79201
15	14	25	4
15	15	0	-4
15	15	1	-1.76189
15	15	2	-1.32626
15	15	3	-1.00143
15	15	4	-0.703088
15	15	5	-0.429944
15	15	6	-0.183234
15	15	7	0.0371859
15	15	8	0.232632
15	15	9	0.405202
15	15	10	0.557439
15	15	11	0.692093
15	15	12	0.811947
15	15	13	0.919721
15	15	14	1.018
15	15	15	1.10923
15	15	16	1.19564
15	15	17	1.2793
15	15	18	1.36203
15	15	19	1.44543
15	15	20	1.53075
15	15	21	1.61889
15	15	22	1.70994
15	15	23	1.81031
15	15	24	1.79587
15	15	25	4
15	16	0	-4
15	16	1	-1.74454
15	16	2	-1.29315
15	16	3	-0.955327
15	16	4	-0.647308
15	16	5	-0.367802
15	16	6	-0.117664
15	16	7	0.103817
15	16	8	0.298552
15	16	9	0.469171
15	16	10	0.618648
15	16	11	0.750048
15	16	12	0.866377
15	16	13	0.970487
15	16	14	1.06504
15	16	15	1.1525
15	16	16	1.23511
15	16	17	1.31489
15	16	18	1.39367
15	16	19	1.47297
15	16	20	1.55406
15	16	21	1.63781
15	16	22	1.7243
15	16	23	1.81998
15	16	24	1.80073
15	16	25	4
15	17	0	-4
15	17	1	-1.71952
15	17	2	-1.2458
15	17	3	-0.890192
15	17	4	-0.569615
15	17	5	-0.282525
15	17	6	-0.0289786
15	17	7	0.19272
15	17	8	0.385421
15	17	9	0.552536
15	17	10	0.697631
15	17	11	0.824187
15	17	12	0.935476
15	17	13	1.03451
15	17	14	1.12401
15	17	15	1.20648
15	17	16	1.28412
15	17	17	1.35893
15	17	18	1.43268
15	17	19	1.50685
15	17	20	1.58267
15	17	21	1.66098
15	17	22	1.74186
15	17	23	1.83178
15	17	24	1.80666
15	17	25	4
15	18	0	-4
15	18	1	-1.68392
15	18	2	-1.17929
15	18	3	-0.800262
15	18	4	-0.464386
15	18	5	-0.169211
15	18	6	0.0867781
15	18	7	0.306916
15	18	8	0.495458
15	18	9	0.656885
15	18	10	0.79551
15	18	11	0.915302
15	18	12	1.01982
15	18	13	1.11221
15	18	14	1.19527
15	18	15	1.27146
15	18	16	1.34296
15	18	17	1.41169
15	18	18	1.47933
15	18	19	1.54733
15	18	20	1.61681
15	18	21	1.68862
15	18	22	1.76281
15	18	23	1.84586
15	18	24	1.81374
15	18	25	4
15	19	0	-4
15	19	1	-1.63283
15	19	2	-1.08565
15	19	3	-0.676786
15	19	4	-0.323641
15	19	5	-0.0213751
15	19	6	0.234481
15	19	7	0.449869
15	19	8	0.631018
15	19	9	0.783762
15	19	10	0.913271
15	19	11	1.02401
15	19	12	1.11979
15	19	13	1.20386
15	19	14	1.279
15	19	15	1.34761
15	19	16	1.41178
15	19	17	1.47331
15	19	18	1.5338
15	19	19	1.59456
15	19	20	1.65667
15	19	21	1.7209
15	19	22	1.78728
15	19	23	1.86232
15	19	24	1.82201
15	19	25	4
15	20	0	-4
15	20	1	-1.55741
15	20	2	-0.951677
15	20	3	-0.506475
15	20	4	-0.136357
15	20	5	0.169124
15	20	6	0.419674
15	20	7	0.625117
15	20	8	0.794221
15	20	9	0.934343
15	20	10	1.05149
15	20	11	1.15053
15	20	12	1.2354
15	20	13	1.30935
15	20	14	1.37507
15	20	15	1.4348
15	20	16	1.49047
15	20	17	1.54375
15	20	18	1.59605
15	20	19	1.64857
15	20	20	1.70228
15	20	21	1.75786
15	20	22	1.81533
15	20	23	1.88119
15	20	24	1.8315
15	20	25	4
15	21	0	-4
15	21	1	-1.44051
15	21	2	-0.754547
15	21	3	-0.269187
15	21	4	0.112131
15	21	5	0.411762
15	21	6	0.647936
15	21	7	0.83563
15	21	8	0.986414
15	21	9	1.10902
15	21	10	1.21003
15	21	11	1.29444
15	21	12	1.36613
15	21	13	1.42815
15	21	14	1.48295
15	21	15	1.53255
15	21	16	1.57864
15	21	17	1.62266
15	21	18	1.66582
15	21	19	1.70916
15	21	20	1.75349
15	21	21	1.79942
15	21	22	1.84691
15	21	23	1.90246
15	21	24	1.84222
15	21	25	4
15	22	0	-4
15	22	1	-1.24543
15	22	2	-0.453966
15	22	3	0.064458
15	22	4	0.43939
15	22	5	0.715596
15	22	6	0.923116
15	22	7	1.08235
15	22	8	1.20702
15	22	9	1.30649
15	22	10	1.38727
15	22	11	1.45406
15	22	12	1.51031
15	22	13	1.55866
15	22	14	1.60118
15	22	15	1.63951
15	22	16	1.67504
15	22	17	1.70891
15	22	18	1.7421
15	22	19	1.77542
15	22	20	1.80952
15	22	21	1.84489
15	22	22	1.88141
15	22	23	1.92563
15	22	24	1.85366
15	22	25	4
15	23	0	-4
15	23	1	-0.875935
15	23	2	0.0296225
15	23	3	0.541164
15	23	4	0.869773
15	23	5	1.09314
15	23	6	1.2522
15	23	7	1.36994
15	23	8	1.45991
15	23	9	1.53047
15	23	10	1.58708
15	23	11	1.63346
15	23	12	1.67226
15	23	13	1.70544
15	23	14	1.7345
15	23	15	1.76063
15	23	16	1.7848
15	23	17	1.80781
15	23	18	1.83034
15	23	19	1.85296
15	23	20	1.87612
15	23	21	1.90016
15	23	22	1.92491
15	23	23	1.9568
15	23	24	1.87328
15	23	25	4
15	24	0	-4
15	24	1	-0.20409
15	24	2	0.693586
15	24	3	1.07746
15	24	4	1.28694
15	24	5	1.41706
15	24	6	1.5051
15	24	7	1.56834
15	24	8	1.61575
15	24	9	1.65248
15	24	10	1.6817
15	24	11	1.70549
15	24	12	1.72531
15	24	13	1.7422
15	24	14	1.75696
15	24	15	1.7702
15	24	16	1.78243
15	24	17	1.79407
15	24	18	1.80546
15	24	19	1.81689
15	24	20	1.8286
15	24	21	1.84078
15	24	22	1.85309
15	24	23	1.87314
15	24	24	1.76337
15	24	25	4
15	25	0	0
15	25	1	4
15	25	2	4
15	25	3	4
15	25	4	4
15	25	5	4
15	25	6	4
15	25	7	4
15	25	8	4
15	25	9	4
15	25	10	4
15	25	11	4
15	25	12	4
15	25	13	4
15	25	14	4
15	25	15	4
15	25	16	4
15	25	17	4
15	25	18	4
15	25	19	4
15	25	20	4
15	25	21	4
15	25	22	4
15	25	23	4
15	25	24	4
15	25	25	0

16	0	0	0
16	0	1	3
16	0	2	3
16	0	3	3
16	0	4	3
16	0	5	3
16	0	6	3
16	0	7	3
16	0	8	3
16	0	9	3
16	0	10	3
16	0	11	3
16	0	12	3
16	0	13	3
16	0	14	3
16	0	15	3
16	0	16	3
16	0	17	3
16	0	18	3
16	0	19	3
16	0	20	3
16	0	21	3
16	0	22	3
16	0	23	3
16	0	24	3
16	0	25	0
16	1	0	-4
16	1	1	-0.264314
16	1	2	0.536852
16	1	3	0.876387
16	1	4	1.06274
16	1	5	1.17921
16	1	6	1.25847
16	1	7	1.31568
16	1	8	1.3588
16	1	9	1.39241
16	1	10	1.41936
16	1	11	1.44154
16	1	12	1.4603
16	1	13	1.47665
16	1	14	1.49138
16	1	15	1.50517
16	1	16	1.51867
16	1	17	1.5325
16	1	18	1.54741
16	1	19	1.56432
16	1	20	1.5846
16	1	21	1.61063
16	1	22	1.64689
16	1	23	1.71018
16	1	24	1.72055
16	1	25	4
16	2	0	-4
16	2	1	-1.02198
16	2	2	-0.209345
16	2	3	0.245981
16	2	4	0.539708
16	2	5	0.740399
16	2	6	0.884012
16	2	7	0.990815
16	2	8	1.07281
16	2	9	1.13749
16	2	10	1.18977
16	2	11	1.23306
16	2	12	1.26982
16	2	13	1.30192
16	2	14	1.3309
16	2	15	1.35804
16	2	16	1.38454
16	2	17	1.41162
16	2	18	1.4406
16	2	19	1.4731
16	2	20	1.51129
16	2	21	1.55845
16	2	22	1.61957
16	2	23	1.71024
16	2	24	1.72288
16	2	25	4
16	3	0	-4
16	3	1	-1.34023
16	3	2	-0.62346
16	3	3	-0.158619
16	3	4	0.178698
16	3	5	0.428252
16	3	6	0.6165
16	3	7	0.761507
16	3	8	0.875522
16	3	9	0.966959
16	3	10	1.04174
16	3	11	1.10419
16	3	12	1.15753
16	3	13	1.20431
16	3	14	1.24661
16	3	15	1.28625
16	3	16	1.32487
16	3	17	1.36414
16	3	18	1.40578
16	3	19	1.45179
16	3	20	1.50459
16	3	21	1.56729
16	3	22	1.64361
16	3	23	1.74514
16	3	24	1.75313
16	3	25	4
16	4	0	-4
16	4	1	-1.50746
16	4	2	-0.879333
16	4	3	-0.440018
16	4	4	-0.094096
16	4	5	0.178569
16	4	6	0.394129
16	4	7	0.565955
16	4	8	0.704472
16	4	9	0.817614
16	4	10	0.911416
16	4	11	0.990525
16	4	12	1.05859
16	4	13	1.11859
16	4	14	1.17298
16	4	15	1.22396
16	4	16	1.27352
16	4	17	1.32362
16	4	18	1.37625
16	4	19	1.43352
16	4	20	1.49778
16	4	21	1.57159
16	4	22	1.65729
16	4	23	1.76369
16	4	24	1.76777
16	4	25	4
16	5	0	-4
16	5	1	-1.60601
16	5	2	-1.0445
16	5	3	-0.637012
16	5	4	-0.297929
16	5	5	-0.0175563
16	5	6	0.212815
16	5	7	0.40209
16	5	8	0.558291
16	5	9	0.688203
16	5	10	0.797413
16	5	11	0.890491
16	5	12	0.971207
16	5	13	1.04272
16	5	14	1.10776
16	5	15	1.16874
16	5	16	1.2279
16	5	17	1.28736
16	5	18	1.34925
16	5	19	1.41568
16	5	20	1.48879
16	5	21	1.57063
16	5	22	1.66253
16	5	23	1.77182
16	5	24	1.77405
16	5	25	4
16	6	0	-4
16	6	1	-1.66843
16	6	2	-1.15472
16	6	3	-0.775831
16	6	4	-0.448711
16	6	5	-0.168601
16	6	6	0.0686311
16	6	7	0.26852
16	6	8	0.436905
16	6	9	0.579281
16	6	10	0.700547
16	6	11	0.804961
16	6	12	0.896206
16	6	13	0.977485
16	6	14	1.05162
16	6	15	1.12118
16	6	16	1.1885
16	6	17	1.25584
16	6	18	1.32535
16	6	19	1.3991
16	6	20	1.47902
16	6	21	1.56677
16	6	22	1.66308
16	6	23	1.77458
16	6	24	1.77643
16	6	25	4
16	7	0	-4
16	7	1	-1.70973
16	7	2	-1.22994
16	7	3	-0.874068
16	7	4	-0.559242
16	7	5	-0.28283
16	7	6	-0.0432869
16	7	7	0.162654
16	7	8	0.339135
16	7	9	0.490499
16	7	10	0.620929
16	7	11	0.734281
16	7	12	0.83404
16	7	13	0.923346
16	7	14	1.00504
16	7	15	1.08172
16	7	16	1.15581
16	7	17	1.22959
16	7	18	1.30522
16	7	19	1.3847
16	7	20	1.46981
16	7	21	1.56194
16	7	22	1.6615
16	7	23	1.77484
16	7	24	1.77705
16	7	25	4
16	8	0	-4
16	8	1	-1.73758
16	8	2	-1.28165
16	8	3	-0.943267
16	8	4	-0.639073
16	8	5	-0.367266
16	8	6	-0.12769
16	8	7	0.0814941
16	8	8	0.263218
16	8	9	0.420915
16	8	10	0.558138
16	8	11	0.678343
16	8	12	0.784783
16	8	13	0.88048
16	8	14	0.968232
16	8	15	1.05064
16	8	16	1.13014
16	8	17	1.20901
16	8	18	1.28939
16	8	19	1.37323
16	8	20	1.46219
16	8	21	1.55751
16	8	22	1.65944
16	8	23	1.77422
16	8	24	1.77701
16	8	25	4
16	9	0	-4
16	9	1	-1.75626
16	9	2	-1.31673
16	9	3	-0.990947
16	9	4	-0.695019
16	9	5	-0.427399
16	9	6	-0.18865
16	9	7	0.0222067
16	9	8	0.207291
16	9	9	0.369373
16	9	10	0.511507
16	9	11	0.636804
16	9	12	0.7483
16	9	13	0.848886
16	9	14	0.941295
16	9	15	1.0281
16	9	16	1.11171
16	9	17	1.19441
16	9	18	1.2783
16	9	19	1.36527
16	9	20	1.45693
16	9	21	1.55443
16	9	22	1.65793
16	9	23	1.77367
16	9	24	1.7769
16	9	25	4
16	10	0	-4
16	10	1	-1.76821
16	10	2	-1.33933
16	10	3	-1.02196
16	10	4	-0.731762
16	10	5	-0.467252
16	10	6	-0.229344
16	10	7	-0.0175606
16	10	8	0.169707
16	10	9	0.334777
16	10	10	0.480348
16	10	11	0.609268
16	10	12	0.724394
16	10	13	0.828504
16	10	14	0.924262
16	10	15	1.0142
16	10	16	1.10071
16	10	17	1.18605
16	10	18	1.27229
16	10	19	1.36129
16	10	20	1.45461
16	10	21	1.55336
16	10	22	1.65767
16	10	23	1.7738
16	10	24	1.77706
16	10	25	4
16	11	0	-4
16	11	1	-1.77487
16	11	2	-1.35196
16	11	3	-1.03932
16	11	4	-0.752355
16	11	5	-0.489561
16	11	6	-0.252024
16	11	7	-0.0395361
16	11	8	0.149214
16	11	9	0.316274
16	11	10	0.464115
16	11	11	0.595417
16	11	12	0.712912
16	11	13	0.819299
16	11	14	0.917188
16	11	15	1.00908
16	11	16	1.09733
16	11	17	1.18418
16	11	18	1.27169
16	11	19	1.36168
16	11	20	1.45568
16	11	21	1.55478
16	11	22	1.65912
16	11	23	1.77496
16	11	24	1.77771
16	11	25	4
16	12	0	-4
16	12	1	-1.77703
16	12	2	-1.356
16	12	3	-1.04474
16	12	4	-0.758561
16	12	5	-0.495939
16	12	6	-0.258038
16	12	7	-0.0447675
16	12	8	0.145056
16	12	9	0.313356
16	12	10	0.462505
16	12	11	0.595101
16	12	12	0.713823
16	12	13	0.821326
16	12	14	0.920192
16	12	15	1.0129
16	12	16	1.10179
16	12	17	1.18908
16	12	18	1.27681
16	12	19	1.36679
16	12	20	1.46051
16	12	21	1.55908
16	12	22	1.66262
16	12	23	1.77745
16	12	24	1.779
16	12	25	4
16	13	0	-4
16	13	1	-1.77499
16	13	2	-1.35199
16	13	3	-1.03889
16	13	4	-0.751062
16	13	5	-0.487
16	13	6	-0.247879
16	13	7	-0.0336043
16	13	8	0.157018
16	13	9	0.325929
16	13	10	0.475518
16	13	11	0.6084
16	13	12	0.727261
16	13	13	0.834764
16	13	14	0.933491
16	13	15	1.02591
16	13	16	1.11436
16	13	17	1.20105
16	13	18	1.28797
16	13	19	1.37695
16	13	20	1.46945
16	13	21	1.56657
16	13	22	1.66847
16	13	23	1.78146
16	13	24	1.78104
16	13	25	4
16	14	0	-4
16	14	1	-1.76864
16	14	2	-1.33973
16	14	3	-1.02151
16	14	4	-0.729548
16	14	5	-0.462402
16	14	6	-0.221191
16	14	7	-0.00569145
16	14	8	0.185451
16	14	9	0.354335
16	14	10	0.503489
16	14	11	0.635638
16	14	12	0.753549
16	14	13	0.859936
16	14	14	0.95741
16	14	15	1.04845
16	14	16	1.13539
16	14	17	1.22042
16	14	18	1.30554
16	14	19	1.39251
16	14	20	1.48284
16	14	21	1.57759
16	14	22	1.67692
16	14	23	1.78719
16	14	24	1.78394
16	14	25	4
16	15	0	-4
16	15	1	-1.75748
16	15	2	-1.3183
16	15	3	-0.991393
16	15	4	-0.692694
16	15	5	-0.420836
16	15	6	-0.176766
16	15	7	0.0400382
16	15	8	0.23127
16	15	9	0.399351
16	15	10	0.54708
16	15	11	0.677389
16	15	12	0.793193
16	15	13	0.897303
16	15	14	0.992382
16	15	15	1.08093
16	15	16	1.16529
16	15	17	1.24761
16	15	18	1.32989
16	15	19	1.41387
16	15	20	1.50103
16	15	21	1.59242
16	15	22	1.68823
16	15	23	1.79483
16	15	24	1.78779
16	15	25	4
16	16	0	-4
16	16	1	-1.74047
16	16	2	-1.28585
16	16	3	-0.946208
16	16	4	-0.63803
16	16	5	-0.359938
16	16	6	-0.112497
16	16	7	0.105371
16	16	8	0.295944
16	16	9	0.462165
16	16	10	0.607249
16	16	11	0.734437
16	16	12	0.846854
16	16	13	0.947441
16	16	14	1.03893
16	16	15	1.12384
16	16	16	1.2045
16	16	17	1.28306
16	16	18	1.36146
16	16	19	1.44143
16	16	20	1.52439
16	16	21	1.61141
16	16	22	1.70267
16	16	23	1.80456
16	16	24	1.79268
16	16	25	4
16	17	0	-4
16	17	1	-1.71587
16	17	2	-1.2393
16	17	3	-0.88219
16	17	4	-0.56168
16	17	5	-0.276133
16	17	6	-0.0253228
16	17	7	0.192802
16	17	8	0.381442
16	17	9	0.544304
16	17	10	0.685181
16	17	11	0.807714
16	17	12	0.915286
16	17	13	1.01098
16	17	14	1.0976
16	17	15	1.17768
16	17	16	1.25353
16	17	17	1.32724
16	17	18	1.4007
16	17	19	1.4756
16	17	20	1.55332
16	17	21	1.6349
16	17	22	1.72051
16	17	23	1.81657
16	17	24	1.79873
16	17	25	4
16	18	0	-4
16	18	1	-1.68076
16	18	2	-1.17371
16	18	3	-0.793533
16	18	4	-0.457955
16	18	5	-0.164435
16	18	6	0.0888173
16	18	7	0.305476
16	18	8	0.490122
16	18	9	0.64751
16	18	10	0.78216
16	18	11	0.898184
16	18	12	0.999238
16	18	13	1.08854
16	18	14	1.16894
16	18	15	1.24295
16	18	16	1.31282
16	18	17	1.38058
16	18	18	1.44805
16	18	19	1.51681
16	18	20	1.5882
16	18	21	1.66323
16	18	22	1.74203
16	18	23	1.83106
16	18	24	1.80602
16	18	25	4
16	19	0	-4
16	19	1	-1.6302
16	19	2	-1.08108
16	19	3	-0.671419
16	19	4	-0.318787
16	19	5	-0.0182426
16	19	6	0.23494
16	19	7	0.447019
16	19	8	0.62452
16	19	9	0.773522
16	19	10	0.899376
16	19	11	1.00667
16	19	12	1.09931
16	19	13	1.18059
16	19	14	1.25334
16	19	15	1.32001
16	19	16	1.38274
16	19	17	1.44346
16	19	18	1.50385
16	19	19	1.56541
16	19	20	1.62938
16	19	21	1.69669
16	19	22	1.76749
16	19	23	1.84822
16	19	24	1.81466
16	19	25	4
16	20	0	-4
16	20	1	-1.55534
16	20	2	-0.948137
16	20	3	-0.502471
16	20	4	-0.13303
16	20	5	0.170736
16	20	6	0.418767
16	20	7	0.621168
16	20	8	0.786971
16	20	9	0.923743
16	20	10	1.03764
16	20	11	1.13364
16	20	12	1.21576
16	20	13	1.28728
16	20	14	1.35092
16	20	15	1.40897
16	20	16	1.46344
16	20	17	1.51604
16	20	18	1.56832
16	20	19	1.62163
16	20	20	1.67708
16	20	21	1.73553
16	20	22	1.79707
16	20	23	1.86818
16	20	24	1.82472
16	20	25	4
16	21	0	-4
16	21	1	-1.43897
16	21	2	-0.75199
16	21	3	-0.266445
16	21	4	0.114115
16	21	5	0.412139
16	21	6	0.646064
16	21	7	0.831102
16	21	8	0.979044
16	21	9	1.09879
16	21	10	1.19706
16	21	11	1.27892
16	21	12	1.3483
16	21	13	1.40829
16	21	14	1.46137
16	21	15	1.5096
16	21	16	1.5547
16	21	17	1.5982
16	21	18	1.6414
16	21	19	1.68546
16	21	20	1.73135
16	21	21	1.7798
16	21	22	1.83087
16	21	23	1.89103
16	21	24	1.83626
16	21	25	4
16	22	0	-4
16	22	1	-1.24439
16	22	2	-0.452278
16	22	3	0.0661409
16	22	4	0.440343
16	22	5	0.715177
16	22	6	0.920845
16	22	7	1.07793
16	22	8	1.20034
16	22	9	1.29755
16	22	10	1.37618
16	22	11	1.44097
16	22	12	1.49543
16	22	13	1.54221
16	22	14	1.5834
16	22	15	1.62068
16	22	16	1.65547
16	22	17	1.68896
16	22	18	1.72221
16	22	19	1.75614
16	22	20	1.79151
16	22	21	1.82893
16	22	22	1.86837
16	22	23	1.91633
16	22	24	1.84881
16	22	25	4
16	23	0	-4
16	23	1	-0.87531
16	23	2	0.0306035
16	23	3	0.542056
16	23	4	0.870085
16	23	5	1.09244
16	23	6	1.25017
16	23	7	1.36641
16	23	8	1.45479
16	23	9	1.52379
16	23	10	1.57891
16	23	11	1.62392
16	23	12	1.6615
16	23	13	1.6936
16	23	14	1.72176
16	23	15	1.74718
16	23	16	1.77084
16	23	17	1.79361
16	23	18	1.8162
16	23	19	1.83926
16	23	20	1.86333
16	23	21	1.88883
16	23	22	1.91565
16	23	23	1.95019
16	23	24	1.86984
16	23	25	4
16	24	0	-4
16	24	1	-0.203803
16	24	2	0.694024
16	24	3	1.07782
16	24	4	1.28698
16	24	5	1.41656
16	24	6	1.50391
16	24	7	1.56637
16	24	8	1.61297
16	24	9	1.64889
16	24	10	1.67735
16	24	11	1.70045
16	24	12	1.71964
16	24	13	1.73599
16	24	14	1.75029
16	24	15	1.76317
16	24	16	1.77515
16	24	17	1.78667
16	24	18	1.7981
16	24	19	1.80976
16	24	20	1.82195
16	24	21	1.83488
16	24	22	1.84827
16	24	23	1.8697
16	24	24	1.76157
16	24	25	4
16	25	0	0
16	25	1	4
16	25	2	4
16	25	3	4
16	25	4	4
16	25	5	4
16	25	6	4
16	25	7	4
16	25	8	4
16	25	9	4
16	25	10	4
16	25	11	4
16	25	12	4
16	25	13	4
16	25	14	4
16	25	15	4
16	25	16	4
16	25	17	4
16	25	18	4
16	25	19	4
16	25	20	4
16	25	21	4
16	25	22	4
16	25	23	4
16	25	24	4
16	25	25	0

17	0	0	0
17	0	1	3
17	0	2	3
17	0	3	3
17	0	4	3
17	0	5	3
17	0	6	3
17	0	7	3
17	0	8	3
17	0	9	3
17	0	10	3
17	0	11	3
17	0	12	3
17	0	13	3
17	0	14	3
17	0	15	3
17	0	16	3
17	0	17	3
17	0	18	3
17	0	19	3
17	0	20	3
17	0	21	3
17	0	22	3
17	0	23	3
17	0	24	3
17	0	25	0
17	1	0	-4
17	1	1	-0.263288
17	1	2	0.538622
17	1	3	0.878456
17	1	4	1.06464
17	1	5	1.18055
17	1	6	1.25897
17	1	7	1.31519
17	1	8	1.35726
17	1	9	1.38982
17	1	10	1.41576
17	1	11	1.43701
17	1	12	1.45493
17	1	13	1.47051
17	1	14	1.48458
17	1	15	1.49781
17	1	16	1.51084
17	1	17	1.52436
17	1	18	1.53911
17	1	19	1.55608
17	1	20	1.57673
17	1	21	1.60349
17	1	22	1.64091
17	1	23	1.70584
17	1	24	1.71825
17	1	25	4
17	2	0	-4
17	2	1	-1.0199
17	2	2	-0.205744
17	2	3	0.250237
17	2	4	0.543698
17	2	5	0.743348
17	2	6	0.88537
17	2	7	0.99026
17	2	8	1.07021
17	2	9	1.13284
17	2	10	1.18315
17	2	11	1.22461
17	2	12	1.2597
17	2	13	1.29031
17	2	14	1.31797
17	2	15	1.34399
17	2	16	1.36959
17	2	17	1.39602
17	2	18	1.42469
17	2	19	1.45731
17	2	20	1.49619
17	2	21	1.54475
17	2	22	1.60812
17	2	23	1.70192
17	2	24	1.71848
17	2	25	4
17	3	0	-4
17	3	1	-1.33709
17	3	2	-0.617963
17	3	3	-0.152025
17	3	4	0.185046
17	3	5	0.433209
17	3	6	0.619241
17	3	7	0.761536
17	3	8	0.872615
17	3	9	0.961094
17	3	10	1.03303
17	3	11	1.09281
17	3	12	1.14371
17	3	13	1.1883
17	3	14	1.22867
17	3	15	1.26666
17	3	16	1.30395
17	3	17	1.34226
17	3	18	1.38344
17	3	19	1.4296
17	3	20	1.48336
17	3	21	1.54803
17	3	22	1.62751
17	3	23	1.73346
17	3	24	1.74696
17	3	25	4
17	4	0	-4
17	4	1	-1.50326
17	4	2	-0.871926
17	4	3	-0.430997
17	4	4	-0.0851813
17	4	5	0.185889
17	4	6	0.398762
17	4	7	0.567226
17	4	8	0.702058
17	4	9	0.811453
17	4	10	0.901621
17	4	11	0.977314
17	4	12	1.04225
17	4	13	1.09941
17	4	14	1.15131
